"region","site","latitude","longitude","date_yyyy.mm.dd","year","replicate","n_otter"
"west prince of wales island, alaska","S Fish Egg Island",55.476746,-133.159119,"2018-08-08",2018,2,1
"west prince of wales island, alaska","S Fish Egg Island",55.478092,-133.155838,"2018-08-08",2018,2,1
"west prince of wales island, alaska","S Fish Egg Island",55.480141,-133.150574,"2018-08-08",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.521561,-133.180756,"2018-06-11",2018,1,2
"west prince of wales island, alaska","S Wadleigh Island",55.527645,-133.199982,"2018-06-11",2018,1,2
"west prince of wales island, alaska","S Wadleigh Island",55.526649,-133.20256,"2018-06-11",2018,1,3
"west prince of wales island, alaska","S Wadleigh Island",55.552891,-133.169449,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.538914,-133.17688,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.536732,-133.186172,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.531502,-133.195724,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.529076,-133.199814,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.527618,-133.197861,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.528908,-133.198547,"2018-08-03",2018,2,1
"west prince of wales island, alaska","S Wadleigh Island",55.536198,-133.169128,"2018-08-03",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.666553,-133.416122,"2018-05-07",2018,1,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.672516,-133.42775,"2018-05-07",2018,1,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.672192,-133.425613,"2018-05-07",2018,1,12
"west prince of wales island, alaska","Salt Lake Bay 2",55.675182,-133.429764,"2018-05-07",2018,1,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.673191,-133.43306,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.709118,-133.396866,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.705444,-133.405472,"2018-05-07",2018,1,5
"west prince of wales island, alaska","Salt Lake Bay 2",55.682926,-133.401581,"2018-05-07",2018,1,11
"west prince of wales island, alaska","Salt Lake Bay 2",55.681084,-133.402298,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.676811,-133.40773,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.669815,-133.411957,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.669094,-133.404282,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.684204,-133.397995,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.685505,-133.392883,"2018-05-07",2018,1,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.68362,-133.384354,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.683174,-133.378464,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.684811,-133.374725,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.684917,-133.375748,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.684486,-133.373825,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.675854,-133.376511,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.688984,-133.367004,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.691063,-133.366669,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.688534,-133.368607,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.689613,-133.375381,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.691051,-133.361282,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.690258,-133.380676,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.689579,-133.376862,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.689789,-133.382553,"2018-05-07",2018,1,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.694115,-133.401215,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.698647,-133.392776,"2018-05-07",2018,1,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.704212,-133.398407,"2018-05-07",2018,1,3
"west prince of wales island, alaska","Salt Lake Bay 2",55.675209,-133.430313,"2018-07-12",2018,2,16
"west prince of wales island, alaska","Salt Lake Bay 2",55.677731,-133.43129,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.674786,-133.424103,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.674522,-133.425476,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671906,-133.425919,"2018-07-12",2018,2,7
"west prince of wales island, alaska","Salt Lake Bay 2",55.673477,-133.421478,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671207,-133.423233,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.667778,-133.414307,"2018-07-12",2018,2,4
"west prince of wales island, alaska","Salt Lake Bay 2",55.671818,-133.416046,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671059,-133.409927,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.673389,-133.403076,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.673233,-133.40683,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671799,-133.400528,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671925,-133.402496,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.671726,-133.399338,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.669258,-133.404053,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.682255,-133.400833,"2018-07-12",2018,2,7
"west prince of wales island, alaska","Salt Lake Bay 2",55.681606,-133.399719,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.683399,-133.39595,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.691452,-133.401428,"2018-07-12",2018,2,6
"west prince of wales island, alaska","Salt Lake Bay 2",55.686302,-133.387329,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.690586,-133.395172,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.691864,-133.392578,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.690361,-133.388916,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.689312,-133.3806,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.685089,-133.366455,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.684551,-133.367249,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.686489,-133.364838,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.69062,-133.367477,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.688236,-133.366745,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.693848,-133.362976,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.683289,-133.371262,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.678398,-133.376801,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.679207,-133.371872,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.677109,-133.380569,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.675602,-133.379822,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.674454,-133.381134,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.682831,-133.37561,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.683685,-133.378784,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.696644,-133.401978,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.699123,-133.397507,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.705498,-133.402908,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.701649,-133.398102,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.704926,-133.398865,"2018-07-12",2018,2,4
"west prince of wales island, alaska","Salt Lake Bay 2",55.708084,-133.415878,"2018-07-12",2018,2,2
"west prince of wales island, alaska","Salt Lake Bay 2",55.704983,-133.411392,"2018-07-12",2018,2,4
"west prince of wales island, alaska","Salt Lake Bay 2",55.690819,-133.405426,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.68856,-133.418182,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.686234,-133.418427,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.683891,-133.411438,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Salt Lake Bay 2",55.678673,-133.419922,"2018-07-12",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.577496,-133.194855,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.577969,-133.187317,"2018-06-15",2018,1,4
"west prince of wales island, alaska","Shinaku Inlet",55.574535,-133.187576,"2018-06-15",2018,1,2
"west prince of wales island, alaska","Shinaku Inlet",55.57793,-133.182678,"2018-06-15",2018,1,2
"west prince of wales island, alaska","Shinaku Inlet",55.572445,-133.181137,"2018-06-15",2018,1,7
"west prince of wales island, alaska","Shinaku Inlet",55.576176,-133.17981,"2018-06-15",2018,1,3
"west prince of wales island, alaska","Shinaku Inlet",55.579666,-133.175369,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.577389,-133.175995,"2018-06-15",2018,1,2
"west prince of wales island, alaska","Shinaku Inlet",55.579586,-133.177643,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.578205,-133.171356,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.578053,-133.167053,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.576092,-133.171448,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.58614,-133.173431,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.599411,-133.170044,"2018-06-15",2018,1,2
"west prince of wales island, alaska","Shinaku Inlet",55.591816,-133.160416,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.595604,-133.164902,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.595982,-133.169052,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.594265,-133.156815,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.595024,-133.160156,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.600883,-133.172134,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.600895,-133.164291,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.599247,-133.162949,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.598869,-133.16687,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.590832,-133.167084,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.591587,-133.148315,"2018-06-15",2018,1,1
"west prince of wales island, alaska","Shinaku Inlet",55.599392,-133.134293,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.59948,-133.137848,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.598644,-133.139938,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.593441,-133.143784,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.595455,-133.13858,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.595009,-133.135651,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.596603,-133.142075,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.592331,-133.139832,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.590195,-133.141785,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.589573,-133.146088,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.589367,-133.147369,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.591835,-133.143753,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.595577,-133.149307,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.595085,-133.156479,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.594486,-133.162643,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.594025,-133.159866,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.595512,-133.168564,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.588722,-133.168655,"2018-08-01",2018,2,28
"west prince of wales island, alaska","Shinaku Inlet",55.599583,-133.167236,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.587433,-133.180191,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.585556,-133.176071,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.58297,-133.156204,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.584103,-133.147659,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.580849,-133.160873,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.580154,-133.159241,"2018-08-01",2018,2,3
"west prince of wales island, alaska","Shinaku Inlet",55.579651,-133.157852,"2018-08-01",2018,2,3
"west prince of wales island, alaska","Shinaku Inlet",55.577175,-133.166092,"2018-08-01",2018,2,7
"west prince of wales island, alaska","Shinaku Inlet",55.573849,-133.172852,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.570835,-133.180191,"2018-08-01",2018,2,33
"west prince of wales island, alaska","Shinaku Inlet",55.568306,-133.164902,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.574371,-133.176361,"2018-08-01",2018,2,2
"west prince of wales island, alaska","Shinaku Inlet",55.573227,-133.184097,"2018-08-01",2018,2,1
"west prince of wales island, alaska","Shinaku Inlet",55.577427,-133.195084,"2018-08-01",2018,2,3
"west prince of wales island, alaska","Soda Bay",55.259254,-132.984833,"2018-07-18",2018,1,29
"west prince of wales island, alaska","Soda Bay",55.258007,-132.996094,"2018-07-18",2018,1,1
"west prince of wales island, alaska","Soda Bay",55.264385,-132.976685,"2018-07-18",2018,1,11
"west prince of wales island, alaska","Soda Bay",55.268215,-132.964676,"2018-07-18",2018,1,3
"west prince of wales island, alaska","Soda Bay",55.263847,-132.969543,"2018-07-18",2018,1,1
"west prince of wales island, alaska","Soda Bay",55.256599,-132.976562,"2018-07-18",2018,1,4
"west prince of wales island, alaska","Soda Bay",55.244736,-133.025635,"2018-07-29",2018,2,1
"west prince of wales island, alaska","Soda Bay",55.252159,-132.993164,"2018-07-29",2018,2,1
"west prince of wales island, alaska","Soda Bay",55.257137,-132.984619,"2018-07-29",2018,2,2
"west prince of wales island, alaska","Soda Bay",55.256115,-132.981979,"2018-07-29",2018,2,3
"west prince of wales island, alaska","Soda Bay",55.2551,-132.981552,"2018-07-29",2018,2,1
"west prince of wales island, alaska","Soda Bay",55.258575,-132.976273,"2018-07-29",2018,2,2
"west prince of wales island, alaska","Soda Bay",55.264893,-132.970993,"2018-07-29",2018,2,4
"west prince of wales island, alaska","Soda Bay",55.26474,-132.984161,"2018-07-29",2018,2,2
"west prince of wales island, alaska","Soda Bay",55.271324,-132.985168,"2018-07-29",2018,2,1
"west prince of wales island, alaska","Soda Bay",55.269993,-132.982437,"2018-07-29",2018,2,1
"west prince of wales island, alaska","Sukkwan Narrows",55.168964,-132.874207,"2018-06-12",2018,1,1
"west prince of wales island, alaska","Sukkwan Narrows",55.188785,-132.842514,"2018-07-26",2018,2,0
