region,site,latitude,longitude,date_yyyy.mm.dd,year,replicate,n_otter
"west prince of wales island, alaska",Shinaku Inlet,55.595009,-133.135651,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.596603,-133.142075,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.592331,-133.139832,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.590195,-133.141785,2018-08-01,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589573,-133.146088,2018-08-01,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589367,-133.147369,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.591835,-133.143753,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595577,-133.149307,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595085,-133.156479,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594486,-133.162643,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594025,-133.159866,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595512,-133.168564,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.588722,-133.168655,2018-08-01,2018,2,28
"west prince of wales island, alaska",Shinaku Inlet,55.599583,-133.167236,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.587433,-133.180191,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.585556,-133.176071,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.58297,-133.156204,2018-08-01,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.584103,-133.147659,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580849,-133.160873,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580154,-133.159241,2018-08-01,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.579651,-133.157852,2018-08-01,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.577175,-133.166092,2018-08-01,2018,2,7
"west prince of wales island, alaska",Shinaku Inlet,55.573849,-133.172852,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.570835,-133.180191,2018-08-01,2018,2,33
"west prince of wales island, alaska",Shinaku Inlet,55.568306,-133.164902,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.574371,-133.176361,2018-08-01,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.573227,-133.184097,2018-08-01,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577427,-133.195084,2018-08-01,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.259254,-132.984833,2018-07-18,2018,1,29
"west prince of wales island, alaska",Soda Bay,55.258007,-132.996094,2018-07-18,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.264385,-132.976685,2018-07-18,2018,1,11
"west prince of wales island, alaska",Soda Bay,55.268215,-132.964676,2018-07-18,2018,1,3
"west prince of wales island, alaska",Soda Bay,55.263847,-132.969543,2018-07-18,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.256599,-132.976562,2018-07-18,2018,1,4
"west prince of wales island, alaska",Soda Bay,55.244736,-133.025635,2018-07-29,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.252159,-132.993164,2018-07-29,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.257137,-132.984619,2018-07-29,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.256115,-132.981979,2018-07-29,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.2551,-132.981552,2018-07-29,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.258575,-132.976273,2018-07-29,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.264893,-132.970993,2018-07-29,2018,2,4
"west prince of wales island, alaska",Soda Bay,55.26474,-132.984161,2018-07-29,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.271324,-132.985168,2018-07-29,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.269993,-132.982437,2018-07-29,2018,2,1
"west prince of wales island, alaska",Sukkwan Narrows,55.168964,-132.874207,2018-06-12,2018,1,1
"west prince of wales island, alaska",Sukkwan Narrows,55.188785,-132.842514,2018-07-26,2018,2,0
