"ID","Batch","Species_common","Species_scientific","sp_code","sp_group","a.C17.0","C14.0","C15.0","C16.0","C16.1w7","C16.2w6","C16.3w3","C16.4w3","C17.0","C17.3w","C18.0","C18.1w7","C18.1w9","C18.2w6","C18.3w3","C18.3w6","C18.4w3","C20.0","C20.1w7","C20.1w9","C20.2w6","C20.3w6","C20.4w3","C20.4w6","C20.5w3","C22.0","C22.1w9","C22.2w","C22.4w6","C22.5w3","C22.6w3","i.C17.0"
"B_172","6","Limpet","Lottia_sp","LIMPET","PC",0.00189417854097182,0.0643218672821261,0.00490297925737549,0.268086695139441,0.0283356473829792,0.00329514146086191,0,0,0.0048606883133746,0,0.137165661379874,0.0654750495047558,0.0107668319967787,0.0122712323549805,0.00293266361278242,0.00160021961801157,0.00691884758808469,0.00538493516594984,0.02706316582545,0.0323671159560045,0.00298272912018126,0.00175267255084944,0.00579761256562469,0.0448357060496559,0.228586953442608,0.00215505088809195,0.000156563621531037,0,0.00144785604797138,0.0215466215992205,0.00979548072672329,0.00329983300773998
"B_179","6","Idotea","Idotea_rascata","IDORES","PC",0.00315672274651736,0.00646251901596402,0.00776597030270321,0.286428082040547,0.016006331559083,0.000510485917543237,0,0,0.00577268211495863,0,0.159887798870928,0.0321050159835904,0.0409398203078993,0.011351535596113,0.0093784764540519,0.000933246529132073,0.0023577415500103,0.00525697366601343,0.00103465618951945,0.00610302375313054,0.0052145984428659,0.000957970918300834,0.00278810458072857,0.0320519312656692,0.2883924810356,0.0152088708464018,0.00176343069806602,0,0,0.00370548519167748,0.050469287416661,0.00399675700632336
"B_180","6","Idotea","Idotea_rascata","IDORES","PC",0.00507729844632573,0.0394205858701613,0.00913174178246636,0.278826284715263,0.0276234467545457,0.00292701569170457,0,0,0.0053522221503223,0,0.134784378327505,0.0304805158712199,0.0349709898049527,0.013051314870038,0.0118082001859222,0.00183282469331045,0.00668516127494705,0.0055519092021853,0.0016278475643443,0.00557066493009644,0.0051243213539092,0.0015946643534246,0.00515734425946214,0.0262050648694369,0.26517980945356,0.013873200485426,0.00232683239854821,0,0,0.00549628323991894,0.0561360005082749,0.00418407694272872
"B_182","6","Butter clam","Saxidomus gigantea","CLMBUT","PC",0.00893482506116909,0.0158196167203248,0.00701171061913706,0.349889379712129,0.0148270714934951,0.000309700243789295,0,0,0.012119307178917,0,0.122905863383233,0.012833529765523,0.00711807080543551,0.00989812048754023,0.00264620786976071,0.000337991034396716,0.00876277270007036,0.00127011864060713,0.037548022792907,0.0185847717806796,0.00908038477513122,0.00189326526041658,0.00784715804473355,0.0161975565088313,0.129629061882478,0.000327022359224771,0.00113100227408208,0,0.00399625398764538,0.0223808624309659,0.144843363572412,0.0318569886149647
"B_183","6","Bentnose Macoma","Macoma nasuta","CLMBEN","PC",0.0119721413989369,0.0187330840494016,0.0417577618163312,0.286127977476078,0.0122277391481107,8.51992497245939e-05,0,0,0.0378426356807373,0,0.178545064033357,0.00258978375858696,0.0244471510172548,0.00591062803778671,0.0042611432198145,0.0011008787081482,0.00565602459057908,0.00131558578896401,0.0330765734937366,0.0724394968807194,0.00206398445011155,0.00131887941422688,0.00205112066842447,0.0464406755014125,0.0812585824572445,0.000689299838034424,0.00275048781386617,0,0.00745931549394032,0.0249280203056348,0.0610875513331694,0.0318632143756675
"B_184","6","Pointed Macoma","Macoma inquinata","CLMPOI","PC",0.0104481040427151,0.0221106519497187,0.0245219937713412,0.273867798544988,0.0165432573842709,0.000165281522465254,0,0,0.0277029147297474,0,0.193607017552262,0.00238274337485435,0.0235081995569221,0.00433462190596812,0.00223827746903838,0.000818993200201193,0.00475659866560845,0.00228870468193876,0.030818349389757,0.0691066959694058,0.00288664708586433,0.00186087928664698,0.00332239346802265,0.0344320693863713,0.105469137486503,0.000504778703745236,0.00160423010172113,0,0.00595478608592079,0.0263711757866852,0.07887230567862,0.0295013932186958
"B_185","6","Helmet crab","Telmessus cheiragonus","CRBHEL","SC",0.00832346601671561,0.0105942730393172,0.0108558660211559,0.277606983778549,0.0106991303028527,0.000378327595904185,0,0,0.0209638473191509,0,0.10871801736145,0.025594784218477,0.0266445219345375,0.012402478294951,0.00438267761889996,0.000959961774996572,0.00294898108352311,0.00442552669819656,0.00449135375808271,0.00675458775609566,0.00671921461132891,0.000996014550175123,0.00326384414430599,0.022950277559442,0.289885801701905,0.00215475203894787,0.00143026601996489,0,0.00150275993055731,0.0141952462312309,0.112759099790036,0.00739793884925043
"B_186","6","Helmet crab","Telmessus cheiragonus","CRBHEL","SC",0.00366408564506566,0.0116340866564566,0.00881682198987132,0.289108246819914,0.00949299435767489,0.000369870303278195,0,0,0.0148203630601565,0,0.111797540482682,0.0280292317738853,0.0259683638974302,0.0110995433630002,0.00282396148266134,0.000772366120773129,0.00248551470097085,0.00382621727939958,0.00496244374030571,0.00565283396377847,0.00650552753481786,0.000698872857169105,0.00260203930069443,0.0197456480569016,0.300008019007968,0.00220404236989675,0.00137954411166992,0,0.000717108802483935,0.0113727047736107,0.114096025130575,0.0053459824169084
"B_191","6","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00177929159777392,0.00871368480814211,0.00503482811680848,0.301266085300137,0.00602584391509053,0.000206481315784167,0,0,0.0088013103903698,0,0.155903357134936,0.0167490885364157,0.0349868274135984,0.00935545851060612,0.00386296886972214,0.000361411221619551,0.00224935854135581,0.00163341961729241,0.00392172723766988,0.00453463372585393,0.0032499048524015,0.00096427522734605,0.00433465048695407,0.0248803881265879,0.147204361918781,0.000240625756139856,0.000853374715187321,0,0.00304523512168811,0.0353391019452958,0.209581055987115,0.00492124960932774
"B_192","6","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00295648257941914,0.0130313239706147,0.00450397709416397,0.321342074100371,0.00942075772579305,0.000559854117524569,0,0,0.00721664682139903,0,0.132073116880616,0.0183321937599961,0.0341892446064493,0.00906556603625329,0.00400722747955764,0.000342039832306802,0.00364660416452491,0.00115989616074706,0.00301915987583792,0.00432250587614911,0.00253022203722146,0.00103740995440578,0.00535213456931497,0.0212623421101993,0.138307829563038,0.000218790757216502,0.00080708462170422,0,0.00350834183245407,0.036358873843388,0.214526015762028,0.00690228386730637
"B_195","6","Dungeness crab","Metacarcinus magister","CRBDUN","SC",0.00450497614922232,0.00835614949266352,0.00960828436277411,0.316524972590621,0.0146988214750127,0.000338702735996599,0,0,0.0164712892065724,0,0.0831437486219967,0.0201252266161806,0.0367065621350035,0.0239287470418713,0.00393922829665466,0.000456626549991715,0.00317475255916608,0.00313605134794349,0.00266841419892238,0.00375571831283129,0.014359014695211,0.00060104741530962,0.00249027523901579,0.0200026777538127,0.226096921976598,0.00205185049229761,0.00109046705021546,0,0.00230482571877802,0.0167798545305915,0.154794729461973,0.00789006397277392
"B_197","6","Dungeness crab","Metacarcinus magister","CRBDUN","SC",0.00381924686669324,0.0122176313879816,0.0103107207677789,0.323985332865052,0.0197075417690627,0.000828302176346009,0,0,0.015820883769051,0,0.0853107291032382,0.0208265241470832,0.0303111857348585,0.0226174354834686,0.00520032639840289,0.000655379282649153,0.00299873455602297,0.00292062372393589,0.00302019457508298,0.00316141241237197,0.0111050142698518,0.000501036885680811,0.00181703921269858,0.0167961931381104,0.251350927901823,0.00205710044286144,0.000953849349999362,0,0.00197268497240645,0.0168499947395674,0.125512922492989,0.00737103157493231
"B_198","6","Helmet crab","Telmessus cheiragonus","CRBHEL","SC",0.0013079706520597,0.0107872924803479,0.00392490207022045,0.302772883380708,0.00580881905977931,0.000191902103284256,0,0,0.00869683170107533,0,0.112175420364918,0.0212191040164006,0.0265943731398983,0.0188992068106404,0.00514253231687226,0.00130305008530883,0.00275347714549762,0.00466880775327702,0.00350977425579878,0.00326413596318024,0.00912333082524445,0.000923176331449856,0.00324214343008028,0.0308776064827147,0.266145444632313,0.00207197865050096,0.00110553733579034,0,0.000606429848589961,0.0110182590830812,0.138503242803506,0.00336236727746302
"B_201","6","Helmet crab","Telmessus cheiragonus","CRBHEL","SC",0.00219699349970894,0.00829169389626591,0.00680778906817704,0.284367969971132,0.00690403092077982,0.000205263072080477,0,0,0.0125408480711015,0,0.109536712697359,0.0251401874512787,0.0289777872570323,0.0198632196454416,0.00570000891617896,0.00103236719850866,0.00303696512657669,0.00467542684921478,0.00447515801246473,0.00338850053812886,0.00869628571374013,0.000963094216690176,0.00314516376611761,0.0380142391524841,0.280368204406414,0.00229367602013499,0.000752925042843929,0,0.000717759750546759,0.0112454021820989,0.122597578177777,0.00406474937972332
"B_202","6","Helmet crab","Telmessus cheiragonus","CRBHEL","SC",0.00285144660695472,0.0115065871232686,0.00593239531306227,0.291927334424965,0.00776633255039017,0.000378248111062842,0,0,0.0115552256250271,0,0.111348838367298,0.0199762428068667,0.0270556576094402,0.0181451071934524,0.00584311882319549,0.00127540318328596,0.00385483232613028,0.00524871242997059,0.00453143894263594,0.00410146187869332,0.00758520900850905,0.000900014461578284,0.00322175196980878,0.0368077638601895,0.283627653553035,0.00256802046814442,0.00115865922597717,0,0.000913849284821954,0.0102838949053682,0.113928007565655,0.00570679238121194
"B_204","6","Dungeness crab","Metacarcinus magister","CRBDUN","SC",0.00525408982241769,0.00683443741996355,0.0101390647762332,0.299230037886432,0.0131525851302139,0.000121998184649881,0,0,0.0173589222384244,0,0.108237444075625,0.0236654452470281,0.0296169559856063,0.0253778861648644,0.00598604833899686,0.000440147913927405,0.00180360305180233,0.00465578478345521,0.00431010286606713,0.005232002889289,0.0206952116110212,0.00102557400711817,0.00280754899559366,0.024374429682195,0.231579444235863,0.00247814166051093,0.000991005815379364,0,0.00469907150142903,0.0264735754777041,0.112247782595809,0.0112116576423802
"B_205","6","Dungeness crab","Metacarcinus magister","CRBDUN","SC",0.010183733924804,0.00702194603416474,0.0190878396208669,0.312354032551638,0.0298890992477153,0.000618012880455891,0,0,0.0292862700944179,0,0.0795295209818269,0.0245154943033958,0.0243154805000074,0.0130866406206653,0.00239862290902349,0.000546154064759544,0.00158422299779822,0.00273661646473573,0.00324041307316202,0.00458553973278264,0.00664787421053415,0.000642398866498229,0.00202070778903551,0.0235048426887377,0.23353882338294,0.00117886349396237,0.00151547671084202,0,0.00296475128865456,0.0229383624580316,0.12222226432406,0.0178459947844845
"B_207","6","Dungeness crab","Metacarcinus magister","CRBDUN","SC",0.0120841089093417,0.00625340269491422,0.0154137630000912,0.29468271536431,0.0188008758719731,0.000308416975990356,0,0,0.0305879856811777,0,0.0931115014681373,0.0272988314677196,0.0310125627529815,0.0117828113147657,0.00202989683479019,0.000347875811659854,0.000679162121344617,0.00360089580624106,0.00247351489367876,0.00573116920257689,0.00776143543923292,0.000821046019815791,0.00151585734747699,0.0244078253016636,0.243115356680337,0.00202459088071718,0.0018922778487701,0,0.00358212347505872,0.0248529545500034,0.119762905792987,0.0140641364922432
"B_208","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000897602184188919,0.246388031309958,0.012313426739734,0.292254663285122,0.0781495576403391,0.0200782723671807,0.00923332502632337,0.0256274123438054,0.00372434599493962,0.0256274123438054,0.0322742258130581,0.00522395771345833,0.00953642888571434,0.0123551303913097,0.00609788820700145,0.00360677154001191,0.0249356223588425,0.00208331109897291,0.00139007956874631,0.00234026021965811,0.00116557786162794,0.000855721500738653,0.00471840526045663,0.00701053810052183,0.116407688423496,0.0011036167055572,0.000809187408016135,0,0,0.00371038576712286,0.0483526147177927,0.00172853922249927
"B_209","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000596344539584704,0.252630483814184,0.0116763928625315,0.290707293501999,0.0834955700558016,0.0204139712114961,0.00982336752630918,0.0288753169430032,0.00278185080402629,0.0288753169430032,0.0225390891259467,0.00456490436611604,0.00664151737651132,0.0121601385574018,0.00542475473589821,0.00386102102976371,0.0256922912265106,0.00168374373218505,0.00082164445220432,0.00155338360806157,0.00106687788703847,0.00107620575320296,0.00473771267023739,0.00555427151869723,0.121333433035019,0.00118734791744782,0.000666955208660022,0,0,0.00333114712002516,0.0450327911551589,0.00119486132197484
"B_212","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000549640049584531,0.248899376103079,0.0100092695276032,0.25506630490846,0.0824656450877018,0.0259842729620504,0.0168177734224216,0.0411847349286658,0.00214870583710409,0.0411847349286658,0.0187772768190176,0.00362238619291175,0.00670577564273954,0.0112136549553533,0.00396766190862325,0.00432366659124981,0.028369851260327,0.00132992076518735,0.000607310923640915,0.00118070032314321,0.000492418892704228,0.000954149941916885,0.00468367589825384,0.0054894620022715,0.1427564000911,0.00111497737012462,0.000560925809193782,0,0,0.002433312564252,0.0360841283779783,0.00102188591467602
"B_213","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000573849931534145,0.249701962225395,0.00998514397727748,0.256012417502797,0.0821989825322162,0.026359331555649,0.0174034573020784,0.0400760745926414,0.00205418103573386,0.0400760745926414,0.0191838114259938,0.00357259689958566,0.00740519245194292,0.0111909179645606,0.00401165553377719,0.00442723351028028,0.0273326949515262,0.00127256493485749,0.000706701621584717,0.00148195124676131,0.000583593605813017,0.00090540868392762,0.00476696143220968,0.00579169019296217,0.140561857225553,0.00104398792021706,0.00057948620213574,0,0,0.00256578098264795,0.0371355843000792,0.00103885366562047
"B_217","6","Particulate organic matter","Particulate organic matter","POM","PP",0.00043108837848062,0.248778376020577,0.00903505863034345,0.241235352345676,0.0842872030233988,0.0233621973649045,0.0116397636174558,0.0441922694291441,0.0019122185041851,0.0441922694291441,0.0168062892066121,0.00277109799022399,0.00575550557343067,0.0120385546313596,0.00459248263942167,0.00438713814065502,0.0297425755042764,0.0013172994596349,0.000384509460932951,0.000788564190465862,0.000469086446399038,0.00112349540909648,0.00673445736504553,0.00558249816539647,0.162894419895335,0.000937437958917792,0.000366394333937866,0,0,0.0019225671677426,0.0314240049069748,0.000895824810831495
"B_218","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000412529715589586,0.241687895133804,0.0097621034341197,0.241917699512139,0.0837077570816188,0.024763285374679,0.0124496720544571,0.0460470141202753,0.00191316269344968,0.0460470141202753,0.0161101362382212,0.00269633674804044,0.00527693115530393,0.0118982270891611,0.00512414576630419,0.00457633636615335,0.0323328375165882,0.0012254451371452,0.000353077532627479,0.000762078611458522,0.000438528589022655,0.00106829095977774,0.00644828580430196,0.00566472986261612,0.161072659748145,0.000932278051993928,0.000381932921531749,0,0,0.00188701106517858,0.0322152468422711,0.000827350753749654
"B_226","6","Particulate organic matter","Particulate organic matter","POM","PP",0.00320047084351746,0.118629754007547,0.0206608436032596,0.316630132191887,0.0125089741460582,0.00258935980427436,0.00164755678924678,0.0031402206687927,0.0100682026922342,0.0031402206687927,0.0628313118373735,0.00840602943661165,0.0146106822399986,0.02172967456564,0.0214331669806977,0.00108874087944765,0.0439122365502748,0.0124925585012171,0.00275669827079768,0.00845428013181941,0.00598151006595,0.000478596341033059,0.00837188965350009,0.00422808426287294,0.0921747676758764,0.00415161174347278,0.00340615708906723,0,0.00125713506226057,0.0099065888844643,0.175927060531813,0.00418548388020106
"B_228","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000895132559897352,0.222657119902668,0.0139978799896234,0.274618769534508,0.0757354378024775,0.0218640013672578,0.00720335754988448,0.0308284019362074,0.00392055260565133,0.0308284019362074,0.0307142565339831,0.00618919704652703,0.00959786914928467,0.0142196607390909,0.00933953334389815,0.0065287073857927,0.0277006862512284,0.00534722384008467,0.00200061669970276,0.00344153325107501,0.00189744330025555,0.00145680766872773,0.00519498730155259,0.00422685434984502,0.110558636229795,0.00265540753876802,0.00127823832353064,0,0,0.00508438951355955,0.0679119060822895,0.00210699026662662
"B_229","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000815054674255917,0.199019823564565,0.0127497467749568,0.247308918780799,0.0706787812681714,0.0266809040716595,0.0103004618974206,0.0444237037969912,0.00395858499452697,0.0444237037969912,0.0305041234340085,0.00554087463986249,0.0121463824854067,0.0137997791103258,0.0079610615393035,0.00697945318095302,0.030811705219783,0.00464771642684774,0.00187934694591002,0.00282936702544192,0.00136195732419085,0.00137534269057901,0.00601890861622112,0.00499993092380136,0.129876698096041,0.00266831275544482,0.00108683838713183,0,0,0.00524122327603448,0.0679389464830224,0.00197234781935335
"B_231","6","Particulate organic matter","Particulate organic matter","POM","PP",0.000906036996042428,0.191910018522493,0.0126060008500843,0.268991595787491,0.0567239134161982,0.0205274884873016,0.00836560457386474,0.0340074245232249,0.00353195324136975,0.0340074245232249,0.0324497991492798,0.0052115684514174,0.00880559603605487,0.0158411121569378,0.0129261169666643,0.00495200365348469,0.0395124339803945,0.0074406258832711,0.00138237403606774,0.00228957917720739,0.00160855058552534,0.00096647002151531,0.00583957212767353,0.00359556539590471,0.115706842010668,0.00323147379174058,0.00137270356906033,0,0,0.00524723384349976,0.0980683685752112,0.0019745496671267
"B_232","6","Particulate organic matter","Particulate organic matter","POM","PP",0.00098733571076726,0.201910257263881,0.0134442948854436,0.29047252764287,0.059219404821215,0.0171999936710279,0.00688868454483486,0.02483882204336,0.00401892940939205,0.02483882204336,0.0401515772754241,0.00557108572150965,0.00955634628440746,0.0163814680307797,0.0115014450215928,0.00482788127458751,0.0326942008544273,0.012913769602445,0.00161467499081777,0.00269664007882622,0.00185642887428067,0.00114417856247037,0.00597056594262851,0.0034302707506956,0.100043202463095,0.00336320613518347,0.00141611553875897,0,0,0.00497633904142899,0.0939733166359843,0.0020982148845055
"B_239","6","Shiner perch","Cymatogaster aggregata","PERCHSH","SC",0.000412296492047436,0.00901202565661165,0.00360687555886212,0.375985445528986,0.00595606199643736,0.000300436059133186,0,0,0.00613249227274114,0,0.150764276946835,0.013654189617662,0.0226460610341971,0.00652639472035185,0.00144561934243785,0.000235396830239692,0.00115281079774413,0.0022055251367672,0.00181960224272394,0.00317304600682017,0.00109305215577027,0.00057693345756403,0.00166884148616838,0.0294227849111336,0.134461960998758,0.00131911994911861,0.00157032920352321,0,0.00131577557740284,0.0157996920831094,0.205876530490109,0.00186642344674469
"B_241","6","Shiner perch","Cymatogaster aggregata","PERCHSH","SC",0.000528604022958394,0.0180189352795679,0.00543185663593678,0.374642620774902,0.00892409961497066,0.000479468533867385,0,0,0.00637830781546222,0,0.138303212105525,0.0143382309816332,0.0319954925682899,0.00821136132414018,0.00316450796346822,0.000434269097218149,0.00429113129185151,0.00191094042719463,0.00126842548257697,0.00533887717196457,0.00102624095783184,0.000403745140865061,0.00326361307196902,0.0200699835337462,0.112234111185922,0.0009127992344769,0.00127593265544605,0,0.000491980488649181,0.0116987819872686,0.222638687850449,0.00232378280184895
"B_242","6","Dock shrimp","Pandalus danae","SHRDOC","SC",0.00339519577721114,0.0295940322237154,0.0236379953224745,0.341398882422969,0.0229160176722871,0.000611022082499157,0,0,0.0245059627399442,0,0.1142101528553,0.0297093914537233,0.0366089269426011,0.0160916510269299,0.00610077246090057,0.000877332167719221,0.00170449603053042,0.00323401616205388,0.00368444392628637,0.00472376397629748,0.00189351905491163,0.00055697966960102,0.00179357264302266,0.0185219430730768,0.186278623003779,0.0020810370301456,0.00136103824087403,0,0.00151494345181963,0.0121241463758403,0.102428210061493,0.00844193215199424
"B_244","6","Dock shrimp","Pandalus danae","SHRDOC","SC",0.00151958897461215,0.0296938922781977,0.0369495734648949,0.354791612937647,0.0213910798885612,0.000708844000394215,0,0,0.0247371908945386,0,0.102925590690222,0.028810369067762,0.0393699361516877,0.0178048064246247,0.0067046091881665,0.000717655201948878,0.00124827262544197,0.00293178427832755,0.00247251470118941,0.0013599860737243,0.00156765007400122,0.000390896941697738,0.00124592678606703,0.0162220800414699,0.180808287564434,0.00161857195311583,0.00122552942662393,0,0.000692022615608042,0.00714227987837681,0.110738551767454,0.00421089610921084
"B_247","6","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00217777962293791,0.0138575173736466,0.0043951288276053,0.307087234571124,0.0123869060244804,0.000499471548526528,0,0,0.0077256267282821,0,0.149892132216208,0.0195459788516565,0.0322546128850005,0.00991889136374704,0.00622727018781519,0.000574659564323798,0.00483675673646708,0.00207586325531163,0.00569401051627003,0.00449329741546425,0.00318328859772288,0.00122061410189586,0.00413141877374447,0.0231980304458588,0.173503842011734,0.000640202131417554,0.00110446198166499,0,0.00427005757257931,0.0470725787185551,0.152353871524773,0.00567849645118666
"B_248","6","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00135008474468909,0.0100520274618825,0.00441658688998698,0.309800456486439,0.00842492147195552,0.000247272884531721,0,0,0.00806485686528158,0,0.150258240312498,0.0180690614329185,0.0266721414262936,0.0100858881935223,0.00769361589566676,0.000575267630778868,0.0030074033952663,0.00160521756398932,0.00503533289410559,0.00391653585015741,0.0036233304354384,0.00145289401803248,0.00420675647952129,0.0300410686566297,0.1700493902382,0.000554573118983295,0.00089248398546582,0,0.00401264593859262,0.0493233458435637,0.162585868129132,0.00398273175647786
"B_250","6","Dock shrimp","Pandalus danae","SHRDOC","SC",0.00383000588423545,0.0406643378904747,0.0145010030018787,0.352347184884832,0.0242924795500909,0.000854496995006583,0,0,0.0181074332791789,0,0.104639085619585,0.0301778236437724,0.0383250296244278,0.0128009837115536,0.00362812793360496,0.000628070601111659,0.00220244409580376,0.00336281997312025,0.00291931143147621,0.0041022824350662,0.00128446429859185,0.000411938715682464,0.00177651540707812,0.0170696148449557,0.187827530345307,0.00211536311265391,0.00152005016540372,0,0.000886251594197023,0.00857031027859685,0.112438416402626,0.00871662427968796
"B_251","6","Dock shrimp","Pandalus danae","SHRDOC","SC",0.0026193123701714,0.031247969615234,0.0125203579912541,0.379549802205717,0.0213620455264088,0.000306994176624447,0,0,0.0154498744796801,0,0.0961976578409515,0.0287596073939729,0.0396934807400408,0.0133883184732373,0.00495750346673696,0.000535634838277726,0.00135393790998303,0.00241538439167043,0.00219853929865792,0.00329579790021862,0.00200470523299381,0.00032022068310033,0.00153350127129158,0.0161170395768013,0.183439501185899,0.00128134682034784,0.000847617960327287,0,0.00145773891402183,0.0117135024222297,0.118961481009831,0.00647112630431917
"B_254","8","Snake prickleback","Lumpenus sagitta","PRICKSN","SC",0.00317826053454115,0.0213640079516187,0.0118451127112105,0.344906161788966,0.0123967032619056,0.000341703657863165,0,0,0.0158328034763955,0,0.113616519639043,0.0181512246143258,0.0287458535924514,0.00680064504508603,0.0031188535460472,0.00048422703070842,0,0.000977078087162254,0.00781213913591961,0.0080865860728766,0.00141308533305267,0.000964529195210723,0.00230830192505876,0.039892794015065,0.179555393292153,0.000474775312089608,0,0,0.00391434649669379,0.0286042380117899,0.139351894052322,0.00586276222044473
"B_255","6","Snake prickleback","Lumpenus sagitta","PRICKSN","SC",0.00475808558263361,0.0205057502699286,0.0123335656030804,0.332557306728255,0.0151806621740322,0.000291312077020433,0,0,0.0156152660277859,0,0.109578629707499,0.0201148239633728,0.0357838900813719,0.0055364355857054,0.00170913359508105,0.000535654153405493,0.00135582532035397,0.00117425001588434,0.0105123484867218,0.00846248098695705,0.00126409196340837,0.0010202752785293,0.00189263533507264,0.0395424008108122,0.166842801250208,0.000693902075009235,0.00369283679119169,0,0.0040998400778308,0.0229672795276856,0.153956909069932,0.00802160746123189
"B_256","6","Snake prickleback","Lumpenus sagitta","PRICKSN","SC",0.00546402024792285,0.0222578736386814,0.0114499265384643,0.339457191254252,0.0168237268433569,0.000473637066048863,0,0,0.0142036451749101,0,0.101447846683093,0.0214680082656704,0.0323302001948088,0.00634096655890944,0.00173925568829158,0.00063552507953939,0.00167894446757942,0.000936552137304454,0.0104673121472124,0.00749806025358999,0.00146323486180424,0.00116457087526007,0.00227651932870578,0.0406465179457801,0.180114064389741,0.000483230429811265,0.00304391789025848,0,0.00564213233248215,0.0280368524836566,0.133433003209932,0.00902326401293298
"B_259","7","Shiner perch","Cymatogaster aggregata","PERCHSH","SC",0.00172328094234565,0.0348309321901019,0.00537819810993229,0.371242491327199,0.0314521736240049,0.00180163714039354,0,0,0.00745002314370364,0,0.127881630359207,0.0211236603504052,0.0649762043249374,0.0100144582993355,0.00539229709867592,0.000957609724098171,0.00868615198180085,0.00237790126213293,0.00350422888486313,0.00919414281865445,0.00330116072274663,0.000740997987946134,0.0039831138548028,0.0168257438476926,0.113570975206544,0.00176386894024396,0.000565145146525663,0.0017843658791826,0.00307882394268052,0.021801757622661,0.11989751188737,0.00469951337981215
"B_260","7","Shiner perch","Cymatogaster aggregata","PERCHSH","SC",0.000515794188760937,0.0101517221451876,0.00455126817046725,0.383108886338342,0.00700516127178742,0.000540950731118393,0,0,0.00650645408715913,0,0.146110048716434,0.0127190505925775,0.023513905211947,0.00674380059548817,0.00213699358513031,0.000262114157278071,0.0013637519599924,0.00209076388120386,0.0018634799898178,0.00393842077046638,0.00115525648140084,0.000419664599366021,0.00152232324727746,0.024608834603366,0.131312776055074,0.00139938431853929,0.000211460790830788,0.000175463844713501,0.000923354480789747,0.0147524283902008,0.208121727720218,0.00227475907506467
"B_262","7","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00156649228155278,0.00959792754297276,0.00505527065286519,0.326346640141786,0.00771500164766492,0.000484925045524969,0,0,0.00768138406833426,0,0.140705648821144,0.0171855362584373,0.0326829920005682,0.00806272475353938,0.00318923115012971,0.000429547611059693,0.0013807419632567,0.00143646085051296,0.00309461768586393,0.00299960068648152,0.0012675038013008,0.000766189021808528,0.00259659326963025,0.0295830352346997,0.161194275214923,0.000234981602523622,0.000191306686440301,0,0.00219637955743248,0.0441142416606674,0.18405686765861,0.00418388313027032
"B_265","7","Staghorn sculpin","Leptocottus armatus","SCULPSTG","SC",0.00198545229446036,0.016044423779868,0.0056381731335619,0.332862757934612,0.00968095738948307,0.000712478888327904,0,0,0.00915312461091256,0,0.136099619735105,0.0168189480523978,0.0400587291448388,0.0065907873273167,0.00311711003686306,0.000237751236869668,0.00331975586422753,0.00101892110050273,0.00410900176009821,0.00519238211421703,0.00103191427413963,0.000451512783882218,0.00388594234571247,0.0207353766747858,0.145290025218081,0.000183483876335741,0.000270144768391018,0,0.00158022024144535,0.0322164846301186,0.196587015134842,0.00512750564860343
"B_266","7","Limpet","Lottia_sp","LIMPET","PC",0.00145011515386359,0.0874312963863164,0.00594040698343108,0.301252798054899,0.0500593569382211,0.00444907418314028,0,0,0.0029260851496685,0,0.0936540727669029,0.0517336699711306,0.0242961364513037,0.0197039562808957,0.00932180753248886,0.00444415088087221,0.0199069899642161,0.00628087284835649,0.0344313695829125,0.0305872386609275,0.00565501305759578,0.00434374853675291,0.0148407993548613,0.0308690827057067,0.149311231888955,0.00308790869159557,0.000187866009717023,0.0125137510046332,0.0013230174040011,0.0152115330216878,0.0119630691389019,0.00282358139604454
"B_267","7","Dock shrimp","Pandalus danae","SHRDOC","SC",0.00349133848245076,0.0346771363456287,0.0123413851788398,0.367503442782443,0.022446520475291,0.000744022114563427,0,0,0.0156594441874642,0,0.104121341623614,0.0310976196636467,0.0407528761018834,0.0140642473865164,0.00554990942773671,0.000598839826446302,0.00169940740039386,0.00265589929968642,0.00307298461262078,0.00372016455396163,0.00125746377041992,0.000403724979672051,0.00160537224668498,0.0149002803618702,0.18943492376,0.00175033861022413,0.000149932628832614,0,0.00156917788930162,0.00738513338767795,0.107927606103043,0.00941946679908601
