region,site,latitude,longitude,date_yyyy.mm.dd,year,replicate,n_otter
"west prince of wales island, alaska",Shinaku Inlet,55.595455,-133.13858,8/1/2018,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.595009,-133.135651,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.596603,-133.142075,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.592331,-133.139832,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.590195,-133.141785,8/1/2018,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589573,-133.146088,8/1/2018,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589367,-133.147369,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.591835,-133.143753,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595577,-133.149307,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595085,-133.156479,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594486,-133.162643,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594025,-133.159866,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595512,-133.168564,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.588722,-133.168655,8/1/2018,2018,2,28
"west prince of wales island, alaska",Shinaku Inlet,55.599583,-133.167236,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.587433,-133.180191,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.585556,-133.176071,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.58297,-133.156204,8/1/2018,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.584103,-133.147659,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580849,-133.160873,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580154,-133.159241,8/1/2018,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.579651,-133.157852,8/1/2018,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.577175,-133.166092,8/1/2018,2018,2,7
"west prince of wales island, alaska",Shinaku Inlet,55.573849,-133.172852,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.570835,-133.180191,8/1/2018,2018,2,33
"west prince of wales island, alaska",Shinaku Inlet,55.568306,-133.164902,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.574371,-133.176361,8/1/2018,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.573227,-133.184097,8/1/2018,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577427,-133.195084,8/1/2018,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.259254,-132.984833,7/18/2018,2018,1,29
"west prince of wales island, alaska",Soda Bay,55.258007,-132.996094,7/18/2018,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.264385,-132.976685,7/18/2018,2018,1,11
"west prince of wales island, alaska",Soda Bay,55.268215,-132.964676,7/18/2018,2018,1,3
"west prince of wales island, alaska",Soda Bay,55.263847,-132.969543,7/18/2018,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.256599,-132.976562,7/18/2018,2018,1,4
"west prince of wales island, alaska",Soda Bay,55.244736,-133.025635,7/29/2018,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.252159,-132.993164,7/29/2018,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.257137,-132.984619,7/29/2018,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.256115,-132.981979,7/29/2018,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.2551,-132.981552,7/29/2018,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.258575,-132.976273,7/29/2018,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.264893,-132.970993,7/29/2018,2018,2,4
"west prince of wales island, alaska",Soda Bay,55.26474,-132.984161,7/29/2018,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.271324,-132.985168,7/29/2018,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.269993,-132.982437,7/29/2018,2018,2,1
"west prince of wales island, alaska",Sukkwan Narrows,55.168964,-132.874207,6/12/2018,2018,1,1
"west prince of wales island, alaska",Sukkwan Narrows,55.188785,-132.842514,7/26/2018,2018,2,0
