"average","sd","ratio","ava","avb","cumsum","p","FA","average_scaled","taxa"
0.00384276256666023,0.00262002186636195,1.4666910288028,0.00300422079937851,0.00950764017416049,0.769501035020027,0.0311,"C16.2w6",0.0277118082685236,"Pentidotea"
0.0038397590602803,0.00263770044173823,1.45572218873722,0.0162745601741476,0.00919972065408101,0.797191183716436,0.0264,"C22.0",0.0276901486964085,"Pentidotea"
0.00315113474435192,0.00250724113686075,1.2568135940436,0.0279379114427826,0.0260413399335166,0.819915367256003,0.5386,"C18.1w7",0.0227241835395668,"Pentidotea"
0.00271727379913927,0.00199626951279461,1.36117582406762,0.0163695144346566,0.0170117262807431,0.839510793522548,0.7564,"C18.3w3",0.0195954262665451,"Pentidotea"
0.00208871785513413,0.00163466194706631,1.2777674667736,0.0198538882914193,0.0172358860701199,0.854573433413626,0.2278,"C18.2w6",0.0150626398910783,"Pentidotea"
0.00200921077333624,0.00190934292174108,1.05230482720416,0.00773401749190206,0.00404626717231985,0.869062713653008,0.1235,"C20.3w3",0.0144892802393818,"Pentidotea"
0.00184908833855611,0.00148771289565912,1.2429067086475,0.00815248473749432,0.00445430806038211,0.882397282370368,0.0239,"C20.2w6",0.0133345687173601,"Pentidotea"
0.00176601249246843,0.00123926466319007,1.42504869615375,0.00524280912860705,0.00759131478944418,0.895132755546801,0.114,"C20.4w3",0.0127354731764331,"Pentidotea"
0.00175921120560354,0.00166006939304003,1.05972148693252,0.00689835514632315,0.00807801457369394,0.907819181727926,0.5303,"C20.1w9",0.0126864261811246,"Pentidotea"
0.00166609142552231,0.00150343212428924,1.10819198193598,0.00141814892081036,0.00330472483185112,0.91983408125424,0.298,"C22.2w6",0.0120148995263146,"Pentidotea"
0.00142752905895389,0.000608293400530873,2.3467771600153,0.00594095683186574,0.00879601494977353,0.930128605283045,0.0012,"C15.0",0.010294524028805,"Pentidotea"
0.00124291480999472,0.00096439144989321,1.28880737187409,0.00507785741579717,0.00277842211866696,0.939091796818092,0.0097,"C22.5w3",0.00896319153504637,"Pentidotea"
0.00115614053292362,0.000790719756775771,1.4621368987135,0.00333771278570631,0.00392455692351478,0.947429221840865,0.5746,"C18.3w6",0.00833742502277292,"Pentidotea"
0.00106326104290088,0.000722252043299761,1.4721468118569,0.000845755111926409,0.00206973144094982,0.955096853043452,0.1069,"C22.4w3",0.00766763120258761,"Pentidotea"
0.000911019306615881,0.00114148179311716,0.798102354421325,0.00237230897828347,0.00123253606386755,0.961666603819338,0.7034,"C20.1w7",0.00656975077588625,"Pentidotea"
0.000786716949055743,0.000779609208227372,1.00911705602417,0.00469728132278859,0.00406346353092288,0.967339957006178,0.8454,"C17.0",0.00567335318683983,"Pentidotea"
0.000669930234965476,0.00083915531892992,0.798338781692718,0.00183302318420314,0.00127096595277829,0.972171111131005,0.9895,"C22.1w9",0.00483115412482672,"Pentidotea"
0.000632521645281965,0.000481385813007379,1.3139598803928,0.00258395862866313,0.0030790966765226,0.976732495878483,0.5594,"i.C15.0",0.00456138474747841,"Pentidotea"
0.000610503605066812,0.000474237718008208,1.28733667079649,0.00185054076918767,0.00208082569113616,0.98113509909879,0.0676,"a.C17.0",0.00440260322030712,"Pentidotea"
0.000518273389032655,0.000561513468407962,0.922993691499682,0.00143875589513612,0.00178732658125511,0.984872590691989,0.5222,"C22.3w3",0.0037374915931986,"Pentidotea"
0.000485646392931233,0.000405786072099303,1.19680399679264,0.00550913855223359,0.00519659498072641,0.988374795029039,0.7815,"C20.0",0.00350220433704989,"Pentidotea"
0.000439977032674285,0.000313056282903141,1.40542470061338,0.00283013311210079,0.00277671968463668,0.991547658030726,0.4768,"i.C17.0",0.00317286300168693,"Pentidotea"
0.0003179013777156,0.000229054098136017,1.38788775360318,0.00210512882673891,0.00175611504802137,0.993840181150418,0.3472,"C20.3w6",0.00229252311969165,"Pentidotea"
0.000252473568186484,0.000207337823983136,1.21769180044554,0.00154106123864051,0.00176445660936488,0.995660876286556,0.4474,"i.C16.0",0.00182069513613863,"Pentidotea"
0.000204109703337829,0.000107047135509418,1.90672737169947,0.00048153720796765,0.000596612045619027,0.997132798859581,0.0808,"C17.1w9",0.00147192257302513,"Pentidotea"
0.000117766607248344,0.000170771093674049,0.689616753717845,8.56569755637227e-06,0.000232677981977897,0.99798206435124,0.1958,"C17.1w",0.000849265491658252,"Pentidotea"
0.000109731824446036,6.92308682455728e-05,1.58501297509082,0.000373392704590346,0.000160484734656814,0.998773387579582,0.0108,"C22.4w6",0.000791323228342645,"Pentidotea"
7.41228990121267e-05,0.0001100689823377,0.673422225207025,0,0.000148245798024254,0.999307919581,0.1958,"C18.2w3",0.000534532001418035,"Pentidotea"
6.34939647511557e-05,8.24451912217918e-05,0.770135453750674,0.000126987929502311,0,0.999765801780816,0.1952,"a.C18.0",0.00045788219981586,"Pentidotea"
3.09651370120628e-05,5.42141797012068e-05,0.571163064399801,0,6.19302740241255e-05,0.999989104658629,0.1981,"C16.2w3",0.000223302877812883,"Pentidotea"
1.35736700432068e-06,1.61503376894414e-06,0.840457351680071,0,2.71473400864136e-06,0.999998893214003,0.023,"C16.3w3",9.78855537422561e-06,"Pentidotea"
1.53476660804462e-07,2.32578367925035e-07,0.659892242660893,0,3.06953321608923e-07,1,0.1958,"C16.4w3",1.10678599682595e-06,"Pentidotea"
0,0,NA,0,0,1,1,"C20.2w3",0,"Pentidotea"
0.0131816029910414,0.0109135014735664,1.20782528164481,0.159879080238165,0.183681135445715,0.137771362221146,0.039,"C20.5w3",0.137771362221146,"Limpet"
0.00946139868968872,0.00485819618233819,1.94751268466377,0.284595462758124,0.26585163406385,0.236659925841343,0.0012,"C16.0",0.0988885636201972,"Limpet"
0.00816484369315488,0.00615872161673318,1.32573676832073,0.0953708962035702,0.108178282705344,0.32199716735083,0.0508,"C18.0",0.0853372415094873,"Limpet"
0.00670101477911299,0.00385052758251789,1.74028484032599,0.0415616230267741,0.0472559415688147,0.392034774689624,0.0615,"C16.1w7",0.0700376073387938,"Limpet"
0.00628353367217213,0.00618241364955809,1.01635607520718,0.0418834197326431,0.0294184232063998,0.457708956666273,0.0437,"C20.1w9",0.065674181976649,"Limpet"
0.00540368299372664,0.00686820861698689,0.786767452048837,0.049960941001815,0.0600409446031962,0.51418712305946,0.2181,"C18.1w7",0.0564781663931864,"Limpet"
0.00477008527189549,0.00451564247492887,1.05634697573586,0.0220586721469877,0.013548414674088,0.564043058355547,0.034,"C22.5w3",0.049855935296087,"Limpet"
0.00421191828465652,0.00312325625201442,1.34856635024422,0.0803231794571977,0.0787639605227699,0.608065148842998,0.2471,"C14.0",0.0440220904874511,"Limpet"
0.00389050713629446,0.00340729384287488,1.14181732357192,0.031257073251989,0.0235878868994721,0.648727917116527,0.0046,"C20.1w7",0.0406627682735293,"Limpet"
0.00379264062244507,0.0026220830157196,1.44642278665774,0.00945073026371457,0.0136999334273849,0.688367805021255,0.3145,"C18.4w3",0.0396398879047283,"Limpet"
0.00351818318021944,0.00231668157352502,1.518630449875,0.0386450431228758,0.0337323322344336,0.725139121044942,0.1023,"C20.4w6",0.0367713160236866,"Limpet"
0.00266217233129136,0.00192159989275157,1.38539367187378,0.0203871671240722,0.0151336282505464,0.752963590405666,0.0037,"C18.1w9",0.0278244693607236,"Limpet"
0.0025340648820457,0.00208460730207232,1.21560779314481,0.0132478818493795,0.0164762218645786,0.779449107454956,0.2937,"C22.2w6",0.0264855170492903,"Limpet"
0.00231490487862076,0.00150256024201084,1.54064031104854,0.0103287030615142,0.00749093898856722,0.803644009907769,0.1165,"C20.2w6",0.0241949024528133,"Limpet"
0.0021763264672999,0.00122572494454846,1.7755422837557,0.0156149332211671,0.0141140950693317,0.826390519739815,0.1798,"C18.2w6",0.0227465098320454,"Limpet"
0.00188497626119558,0.00120428003499899,1.56523084865154,0.0112319842345648,0.0105902120210322,0.846091898049868,0.4442,"C20.4w3",0.0197013783100533,"Limpet"
0.00170169056205895,0.00122676632094017,1.3871350501005,0.0073355465272195,0.00403715769650442,0.863877612501522,0.0158,"C20.3w3",0.0177857144516539,"Limpet"
0.00142889322747557,0.0020459766683229,0.698391750794913,0,0.00285778645495114,0.87881210617059,0.1934,"C18.2w3",0.0149344936690683,"Limpet"
0.00135305809282525,0.000953544869466475,1.41897684749991,0.00658870610536469,0.00479643236705361,0.892953986846224,0.2389,"C18.3w3",0.0141418806756335,"Limpet"
0.0012291717502232,0.000753266848389832,1.6317879286081,0.00293851162428679,0.00529435141970852,0.90580103333572,0.0074,"C16.2w6",0.0128470464894969,"Limpet"
0.00116756984628196,0.00167661714204388,0.696384294901477,0,0.00233513969256392,0.918004229587339,0.1947,"C20.2w3",0.0122031962516185,"Limpet"
0.00109407841694051,0.000682856106811633,1.60220931763932,0.0060908768068219,0.00787880524151959,0.929439308764059,0.0316,"C20.0",0.0114350791767201,"Limpet"
0.000998170781320992,0.000653060411017,1.52845091278241,0.0125819392501587,0.0106913926829635,0.939871981358234,0.0139,"C22.6w3",0.0104326725941754,"Limpet"
0.000744635289915832,0.000532753628749076,1.39771040445893,0.0002480099747461,0.00166939143047211,0.947654753932963,0.018,"C22.1w9",0.00778277257472895,"Limpet"
0.000674010101212694,0.000493569922264327,1.36558179663901,0.00641031281328798,0.0075575993034889,0.954699366781491,0.073,"i.C15.0",0.007044612848528,"Limpet"
0.000652731892897992,0.000441033354943837,1.48000573104298,0.00247905652419164,0.00213652567380888,0.961521584239479,0.0256,"C22.4w3",0.00682221745798754,"Limpet"
0.000517892916474276,0.000325431184064301,1.59140531649834,0.00329611887724713,0.00323619066559161,0.966934492869472,0.3224,"C18.3w6",0.00541290862999252,"Limpet"
0.00049936957475107,0.000347813805686834,1.43573822138818,0.00606999630539036,0.00591383686348611,0.972153799399338,0.6072,"C15.0",0.00521930652986643,"Limpet"
0.000468682599917732,0.00038464399072669,1.21848413394493,0.00369620036014829,0.00308245315607204,0.977052372075506,0.2262,"C20.3w6",0.00489857267616834,"Limpet"
0.000423611912208385,0.000236680677815942,1.78980352818582,0.00333250218263107,0.00374746315044176,0.981479875334231,0.1117,"C17.0",0.0044275032587249,"Limpet"
0.000371626878564258,0.000285387056670491,1.30218547014674,0.00296504284581172,0.00328300464954723,0.985364041875477,0.4125,"i.C16.0",0.00388416654124592,"Limpet"
0.000318651628360239,0.000152879011452927,2.08433862393436,0.00194702280846068,0.00134073576220016,0.988694522162511,0.0043,"C22.4w6",0.00333048028703436,"Limpet"
0.000281448129807578,0.000188392369065518,1.49394654997782,0.00235644062622912,0.00257034895807528,0.991636159250545,0.6648,"C22.0",0.00294163708803375,"Limpet"
0.000249290646651383,0.000180985731730799,1.37740497147136,0.00255907770717896,0.00289148577299358,0.994241693038924,0.2238,"i.C17.0",0.00260553378837865,"Limpet"
0.000172219208768662,0.000107522758297514,1.6017000632753,0.00161980187224113,0.00188325651413225,0.996041692250615,0.0579,"a.C17.0",0.00179999921169163,"Limpet"
0.000156871112749481,0.000106041526933463,1.47933660789241,0.00125453279561461,0.000949153434107346,0.997681276367307,0.0063,"C22.3w3",0.00163958411669138,"Limpet"
0.000142000943153839,7.21680650852767e-05,1.96764237735964,0.000413977736185598,0.000130551630043275,0.999165440576189,0.0023,"C17.1w9",0.00148416420888172,"Limpet"
6.03451923020921e-05,7.31681775842822e-05,0.824746417014154,1.91858678299829e-05,0.000114295095327523,0.999796155926409,0.136,"C17.1w",0.000630715350220042,"Limpet"
1.91219139634249e-05,2.73730665432699e-05,0.69856674381725,0,3.82438279268498e-05,0.999996014178611,0.1947,"C16.2w3",0.000199858252202487,"Limpet"
2.06505748173104e-07,3.30053765239005e-07,0.625673056702034,0,4.13011496346207e-07,0.999998172533574,0.0645,"C16.3w3",2.15835496271897e-06,"Limpet"
1.52058086768015e-07,1.97134274573736e-07,0.771342716008217,3.04116173536031e-07,0,0.999999761812948,0.6281,"a.C18.0",1.58927937406463e-06,"Limpet"
2.27891131281109e-08,5.64983502124318e-08,0.403358913002319,4.55782262562217e-08,0,1,1,"C16.4w3",2.38187052182155e-07,"Limpet"
0.0173372665927823,0.00755861923724656,2.29370815602797,0.311223156871616,0.345897690057181,0.131259358736143,0.0015,"C16.0",0.131259358736143,"Butter clam"
0.0142883067842768,0.00926013899393479,1.54299053109628,0.138407003096721,0.164686458209025,0.239435233859978,0.0362,"C22.6w3",0.108175875123835,"Butter clam"
0.0116206349997447,0.00970775377973982,1.19704673845325,0.0233303607390982,0.011517741225664,0.32741433310324,0.3534,"C22.2w6",0.0879790992432613,"Butter clam"
0.0112981518951493,0.00765658940542172,1.475611567619,0.0826661387388149,0.0981596114639691,0.412951932973696,0.1478,"C20.5w3",0.0855375998704564,"Butter clam"
0.0102264276595796,0.010341365548737,0.988885617802047,0.0209333247670767,0.00123323568892687,0.490375575828493,0.1355,"C22.1w9",0.0774236428547969,"Butter clam"
0.00859915428719574,0.00549908992467149,1.56374134720291,0.0365021718061915,0.0193038632318,0.555479233972642,0.0038,"C22.5w3",0.0651036581441486,"Butter clam"
0.00753363561233196,0.0026263911327484,2.86843628064201,0.0199042186171911,0.00483694739252715,0.612515917012293,0.0038,"C22.4w6",0.0570366830396516,"Butter clam"
0.00699140459203065,0.0050609064512919,1.38145303797227,0.135098564073637,0.126612144340079,0.665447402982343,0.2349,"C18.0",0.0529314859700498,"Butter clam"
0.00421466498524991,0.00297967336216504,1.41447214945316,0.0107509593972493,0.0191802893677492,0.697356367425555,0.0542,"C20.1w9",0.0319089644432121,"Butter clam"
0.0039596307214927,0.00356109243624468,1.11191461395153,0.0152457174111333,0.0156438206589408,0.727334483442496,0.3292,"C14.0",0.029978116016941,"Butter clam"
0.00370450964244675,0.0012742709242671,2.90716014302642,0.0248985046764444,0.0174894853915509,0.755381093760056,0.0038,"C20.4w6",0.0280466103175601,"Butter clam"
0.0034460214705039,0.00176639429092039,1.95087896751995,0.0349965387965641,0.0315348173432278,0.78147070632895,0.1131,"i.C17.0",0.0260896125688942,"Butter clam"
0.00309275342437521,0.00162159205459751,1.90723271960213,0.00476234191314923,0.0109478487618997,0.804885748662181,0.0015,"C20.2w6",0.0234150423332305,"Butter clam"
0.00298757707524336,0.00237895607936593,1.25583532254183,0.00621179587332468,0.00334391957102648,0.827504507448211,0.2508,"C18.4w3",0.0226187587860303,"Butter clam"
0.00266367785908737,0.00155384896462534,1.71424502620795,0.0143529381616095,0.00902558244343477,0.847671045569568,0.0143,"a.C17.0",0.0201665381213568,"Butter clam"
0.00246293478502315,0.00122936014913927,2.00342819534825,0.0300008408903899,0.0346809660329808,0.866317770459042,0.0129,"C20.1w7",0.0186467248894739,"Butter clam"
0.00234665815268093,0.000996742011347643,2.35432852831009,0.0175688313504369,0.012875515045075,0.884084172252856,0.0036,"C17.0",0.0177664017938141,"Butter clam"
0.00225569767108533,0.00198084530752458,1.13875508729363,0.00409376141471812,0.00670864470225487,0.901161917941587,0.3451,"C22.4w3",0.0170777456887312,"Butter clam"
0.00222223822345797,0.00179330555164828,1.23918549263144,0.0126450017591429,0.00963034385014559,0.91798634424945,0.3074,"C16.1w7",0.0168244263078629,"Butter clam"
0.0017375323834322,0.00145331329950274,1.19556628569125,0.00711926369351381,0.00794090162160821,0.931141093022105,0.6251,"C18.2w6",0.0131547487726548,"Butter clam"
0.00134459905879769,0.000684989429255241,1.96294862573224,0.0094031662368833,0.00690766578824418,0.941320968221606,0.0175,"C15.0",0.0101798751995012,"Butter clam"
0.00130085881181729,0.00080480125295675,1.61637274673477,0.00282545916593762,0.00536370778043938,0.951169688752701,0.008,"C20.4w3",0.00984872053109476,"Butter clam"
0.00113990033735553,0.00097356114391844,1.17085644232636,0.0074023264010287,0.00786443913362965,0.959799802761947,0.5358,"C18.1w7",0.00863011400924582,"Butter clam"
0.000837006471836495,0.000627960485734344,1.33289672017769,0.00226149612862308,0.00293953565348083,0.966136726299651,0.3102,"C18.3w3",0.00633692353770449,"Butter clam"
0.000772242364418931,0.000526459582097115,1.46685973753722,0.00853226533794509,0.0073434265810089,0.97198332483928,0.1715,"i.C16.0",0.00584659853962855,"Butter clam"
0.000646128164280433,0.000292954563233821,2.20555760302231,0.00399339109398766,0.0027011347654268,0.976875120674046,0.0038,"C22.3w3",0.00489179583476662,"Butter clam"
0.000616265785730124,0.00115343781969259,0.534286092590902,0.00117150710240042,0.00237673868518104,0.981540830312476,0.1226,"C20.0",0.00466570963842922,"Butter clam"
0.000570158556898691,0.000535094131343835,1.0655294526718,0.00114031711379738,0.000121345593479487,0.985857465011258,0.1846,"C16.2w6",0.00431663469878251,"Butter clam"
0.000479718957846505,0.000415250963814327,1.15525067886659,0.00810962769271784,0.00829322633264635,0.989489387174047,0.7365,"C18.1w9",0.00363192216278875,"Butter clam"
0.000412549553544091,0.000323919890708822,1.27361599388455,0.000388244763785523,0.00120593147427936,0.9926127739868,0.006,"C20.3w3",0.00312338681275301,"Butter clam"
0.000237050965189346,0.000199745695351349,1.18676382373286,0.00113970527395229,0.00104791380167206,0.994407471986743,0.8899,"C20.3w6",0.00179469799994256,"Butter clam"
0.000222029640215649,0.000164021671009782,1.35366039651192,0.000742297714201446,0.000538294207236785,0.996088444476792,0.3395,"a.C18.0",0.00168097249004958,"Butter clam"
0.000168098889238523,0.000215469402462971,0.78015201841668,0.000481034941971724,0.000613195122191856,0.99736111063138,0.2757,"C22.0",0.00127266615458819,"Butter clam"
0.000153224492296194,0.000118957348863166,1.28806243380933,0.00107290669251006,0.000865734337239109,0.998521163658992,0.4247,"i.C15.0",0.00116005302761177,"Butter clam"
0.000124360098086442,0.000135346606337514,0.918826865716342,0.000386612310725444,0.00039560679157885,0.999462686167159,0.8557,"C18.3w6",0.000941522508166644,"Butter clam"
4.2582877453824e-05,2.73664013283235e-05,1.55602766117998,0.00019895142012848,0.000154758704244809,0.999785078463419,0.2475,"C17.1w9",0.000322392296260567,"Butter clam"
1.82106485522947e-05,1.85533300224829e-05,0.981529921056063,3.64212971045894e-05,0,0.99992295014223,0.1854,"C17.1w",0.000137871678811157,"Butter clam"
8.71258016490479e-06,1.77230478965776e-05,0.491596040125088,0,1.74251603298096e-05,0.999988912540586,0.4583,"C16.2w3",6.59623983551559e-05,"Butter clam"
1.41763213776418e-06,3.22411245046082e-06,0.439696865275764,2.83526427552837e-06,0,0.999999645344648,1,"C16.4w3",1.07328040629046e-05,"Butter clam"
4.68443121897386e-08,9.52902553442436e-08,0.491596040125088,0,9.36886243794772e-08,1,1,"C16.3w3",3.54655351554701e-07,"Butter clam"
0,0,NA,0,0,1,1,"C18.2w3",0,"Butter clam"
0,0,NA,0,0,1,1,"C20.2w3",0,"Butter clam"
0.0115183559836235,0.00740552546920709,1.55537321848638,0.358056844455953,0.380112966549319,0.202579459391463,0.0167,"C16.0",0.202579459391463,"Dock shrimp"
0.00608241929676472,0.00310256338770962,1.96044964652757,0.182510191168041,0.194609524511069,0.309554206020467,0.0072,"C20.5w3",0.106974746629004,"Dock shrimp"
0.00574074000029119,0.00370183438115933,1.55078250650785,0.104629739643092,0.0935779993831968,0.410519656942404,0.0136,"C18.0",0.100965450921937,"Dock shrimp"
0.00481329936797658,0.00467814473388403,1.02889064827636,0.0180854369939057,0.008479514705346,0.495173715667477,0.0052,"C15.0",0.0846540587250737,"Dock shrimp"
0.00479497209162358,0.00287037403461992,1.67050427358625,0.108576476162378,0.116334789905721,0.579505442825356,0.0687,"C22.6w3",0.0843317271578789,"Dock shrimp"
0.00317459098062439,0.00220842756137968,1.43748929606779,0.0186004767599548,0.012251294798706,0.635338664646097,0.003,"C17.0",0.0558332218207404,"Dock shrimp"
0.0025555669418843,0.00109628475886728,2.33111599993855,0.0161613979936394,0.0110502641098708,0.680284781111127,0.003,"C20.4w6",0.04494611646503,"Dock shrimp"
0.00249149504734908,0.00186762062494929,1.33404772578839,0.0334013562480453,0.0342150850706827,0.724104031053227,1,"C14.0",0.0438192499421003,"Dock shrimp"
0.00170089411637281,0.001367217257402,1.2440554763073,0.00462979992383191,0.00122801169108629,0.754018561483335,0.003,"C17.1w9",0.0299145304301082,"Dock shrimp"
0.00158906108887868,0.00112434936593179,1.41331612488772,0.00850604784720418,0.00855475945131707,0.78196622491575,1,"C22.5w3",0.027947663432415,"Dock shrimp"
0.0014960330355482,0.000886030401961906,1.68846693322891,0.021655635722827,0.0192817398432391,0.808277754443403,0.0646,"C16.1w7",0.0263115295276526,"Dock shrimp"
0.00138562619573779,0.000913578128483891,1.51670246094582,0.00712390681733092,0.00480345065320139,0.8326475000955,0.0756,"i.C17.0",0.0243697456520968,"Dock shrimp"
0.00123950320934108,0.000985979214126862,1.25712914793922,0.0392642606451482,0.0394739313800759,0.854447302985713,1,"C18.1w9",0.0217998028902132,"Dock shrimp"
0.0009464174452728,0.000576481964424247,1.64171215003755,0.00561067421667513,0.00390610618698937,0.871092450495879,0.0272,"C18.3w3",0.0166451475101658,"Dock shrimp"
0.000935348778946503,0.000615888572924952,1.51869805686503,0.0150547438049278,0.0150001744585677,0.887542927478084,0.6487,"C18.2w6",0.0164504769822055,"Dock shrimp"
0.000785747100084495,0.000163287961992689,4.81203323561401,0.00157149420016899,0,0.901362280081862,0.003,"C18.4w3",0.0138193526037778,"Dock shrimp"
0.000737391570943526,0.000644022983698196,1.14497710424739,0.00324425541240227,0.00425907172014294,0.914331178248748,0.3383,"C22.4w3",0.0129688981668865,"Dock shrimp"
0.000643107512334553,0.000431867031649012,1.48913314794824,0.0291116982984383,0.0301041756847857,0.925641852477306,0.1462,"C18.1w7",0.0113106742285576,"Dock shrimp"
0.000579874133636824,0.000384461869764973,1.50827475814782,0.00278591694431496,0.00189552404788356,0.935840407607418,0.1348,"a.C17.0",0.0101985551301121,"Dock shrimp"
0.000521695775492961,0.000330213530571327,1.57987401240142,0.00339635935639181,0.00303740703348108,0.945015748977005,0.2484,"C20.1w9",0.00917534136958729,"Dock shrimp"
0.000435526795835253,0.000128907531470195,3.37859852615324,0,0.000871053591670506,0.952675590622484,0.003,"a.C18.0",0.00765984164547814,"Dock shrimp"
0.000326794666581249,0.000206488845540697,1.58262624659229,0.00151932415518027,0.00207037597581006,0.958423102418626,0.0607,"C20.2w6",0.00574751179614235,"Dock shrimp"
0.00031806953217207,0.000218447572759179,1.45604516522926,0.000860435248280806,0.000585939671650071,0.964017160630399,0.5457,"C22.1w9",0.00559405821177299,"Dock shrimp"
0.000280154526905214,0.000189106189216055,1.48146672547632,0.00144003159637858,0.00100749735665294,0.968944387457493,0.1466,"i.C16.0",0.00492722682709407,"Dock shrimp"
0.000253803417341321,0.000179223442008679,1.41612846230813,0.00286182763732909,0.00275347314143714,0.97340816329059,0.8415,"C20.1w7",0.00446377583309734,"Dock shrimp"
0.000239002037251742,0.00017344780566177,1.37794788662709,0.00106070754035462,0.00109632777972266,0.977611619371367,0.8631,"C22.4w6",0.00420345608077698,"Dock shrimp"
0.000222904222945476,0.000171249733141835,1.30163252728025,0.0028061667782817,0.00251242531867505,0.981531954620996,0.2305,"C20.0",0.00392033524962851,"Dock shrimp"
0.000221753405219866,0.00015690879816657,1.41326304076626,0.00166013888642961,0.00131191657595204,0.985432049826555,0.1229,"C22.0",0.00390009520555941,"Dock shrimp"
0.000163399123528046,0.000129388065978256,1.26286085422674,0.0014916996724584,0.00177230037425634,0.988305837210485,0.1088,"C20.4w3",0.00287378738392987,"Dock shrimp"
0.000141688297186582,9.69309379946613e-05,1.46174482696521,0.00135301557323712,0.00115758753853318,0.990797784732073,0.1838,"i.C15.0",0.00249194752158764,"Dock shrimp"
0.000132912503034635,8.69788841485262e-05,1.52810080671617,0.000557079916632096,0.000701065643492707,0.993135387689422,0.3171,"C20.3w3",0.0023376029573495,"Dock shrimp"
0.000102366136401707,6.80321143311821e-05,1.50467374721571,0.000614937560338841,0.000515750081960519,0.994935755433025,0.3566,"C16.2w6",0.00180036774360285,"Dock shrimp"
8.17732285031315e-05,5.91961358203338e-05,1.38139470372393,0.000619567538707726,0.000561804717300323,0.996373944741153,0.861,"C18.3w6",0.00143818930812795,"Dock shrimp"
7.73932244260124e-05,4.55489689354541e-05,1.69912132447353,0.000660916082612219,0.000583412284375019,0.997735100585535,0.0966,"C22.3w3",0.0013611558443822,"Dock shrimp"
6.01505532261616e-05,8.63968515608065e-05,0.696212328800285,0.000116859785502722,1.03367495589713e-05,0.998793000391026,0.4544,"C22.2w6",0.00105789980549116,"Dock shrimp"
5.61525684369493e-05,3.97886022921807e-05,1.41127270630425,0.000375628273756992,0.000312942014270355,0.999780585509386,0.3076,"C20.3w6",0.000987585118359991,"Dock shrimp"
1.24755699242417e-05,1.18292272961152e-05,1.05463946308131,2.49511398484833e-05,0,1,0.0632,"C16.2w3",0.000219414490613636,"Dock shrimp"
0,0,NA,0,0,1,1,"C16.3w3",0,"Dock shrimp"
0,0,NA,0,0,1,1,"C16.4w3",0,"Dock shrimp"
0,0,NA,0,0,1,1,"C17.1w",0,"Dock shrimp"
0,0,NA,0,0,1,1,"C18.2w3",0,"Dock shrimp"
0,0,NA,0,0,1,1,"C20.2w3",0,"Dock shrimp"
0.0101814543105123,0.00587941108890754,1.73171328838041,0.26485262334399,0.278080181226206,0.178581586569963,0.106,"C20.5w3",0.178581586569963,"Helmet crab"
0.00895250961391275,0.0072255133697268,1.23901363900614,0.304087255182637,0.288814770085436,0.335607618596122,0.1744,"C16.0",0.157026032026159,"Helmet crab"
0.00665274774766087,0.00576158616534731,1.15467295927524,0.104667691599165,0.116956983213379,0.452296080931051,0.2924,"C22.6w3",0.116688462334929,"Helmet crab"
0.005364298736179,0.00320580689167095,1.67330688261855,0.110862597216851,0.110825798502626,0.546385289596752,0.053,"C18.0",0.0940892086657006,"Helmet crab"
0.00348192496050674,0.00227165580430273,1.53276960088392,0.0326974793335933,0.0287808977280088,0.607457869682175,0.6433,"C20.4w6",0.0610725800854239,"Helmet crab"
0.0018999126165991,0.00163252475630466,1.16378793599411,0.0102998754187132,0.0124904173638994,0.640782127599459,0.7027,"C17.0",0.0333242579172839,"Helmet crab"
0.00182580346569754,0.00126114267293255,1.44773744072269,0.0145981062290914,0.0118782460276504,0.672806519177051,0.1066,"C22.5w3",0.0320243915775915,"Helmet crab"
0.00176799686174215,0.00111776367338219,1.58172689258405,0.024229854618916,0.0240194077298341,0.70381698929178,0.5889,"C18.1w7",0.0310104701147296,"Helmet crab"
0.00176014126258983,0.00170798359462048,1.03053756964272,0.0294945412865148,0.0264546296767305,0.734689673063096,0.0821,"C18.1w9",0.0308726837713159,"Helmet crab"
0.00170167501660109,0.000974929530152022,1.7454338636514,0.00843971131871563,0.00513106098298885,0.764536865322981,0.011,"C18.3w3",0.0298471922598843,"Helmet crab"
0.00147260881671625,0.00139701051050869,1.05411434319133,0.0182158506867589,0.0165266754647411,0.790366261680884,1,"C18.2w6",0.0258293963579029,"Helmet crab"
0.00132033111657055,0.000997923388805601,1.32307863647813,0.00888543581029336,0.0111247967920586,0.813524723959834,0.2084,"C14.0",0.0231584622789507,"Helmet crab"
0.00115024365913849,0.000887612947439136,1.29588427304612,0.00633048850113816,0.00681497039314886,0.833699870979735,1,"C15.0",0.0201751470199009,"Helmet crab"
0.00093445582029881,0.00074281606346271,1.25799086242529,0.00936074449069384,0.00833955680174136,0.850090123087059,0.7422,"C16.1w7",0.016390252107324,"Helmet crab"
0.000846642082902617,0.00106797042404444,0.792757986402244,0.0019718487257659,0.00326550412483823,0.864940131917874,0.7087,"a.C17.0",0.014850008830815,"Helmet crab"
0.000757704431359732,0.000472453912516029,1.60376369268405,0.00544592171622241,0.00486103593114549,0.878230184141907,0.6979,"i.C17.0",0.0132900522240327,"Helmet crab"
0.000730908204769031,0.000667570979845026,1.09487713941476,0.00582381271844092,0.004493425386085,0.891050233504589,0.0643,"C20.0",0.0128200493626817,"Helmet crab"
