region,site_name,latitude_N,longitude_E,date_DDMMYY,year,replicate,n_otter
"west prince of wales island, alaska",Shinaku Inlet,55.579254,-133.179504,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.574238,-133.166168,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577644,-133.169998,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.585167,-133.150909,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.589706,-133.145599,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.588715,-133.165939,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594154,-133.163498,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594231,-133.172104,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.599476,-133.167114,21/7/17,2017,2,40
"west prince of wales island, alaska",Shinaku Inlet,55.598778,-133.163666,21/7/17,2017,2,10
"west prince of wales island, alaska",Shinaku Inlet,55.59551,-133.161942,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.59354,-133.156143,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.596802,-133.149536,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.592949,-133.151566,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.596863,-133.140625,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.598591,-133.132355,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.601944,-133.135941,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.603203,-133.129364,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.604221,-133.132401,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.607044,-133.132202,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.602764,-133.124771,21/7/17,2017,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577496,-133.194855,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.577969,-133.187317,15/6/18,2018,1,4
"west prince of wales island, alaska",Shinaku Inlet,55.574535,-133.187576,15/6/18,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.57793,-133.182678,15/6/18,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.572445,-133.181137,15/6/18,2018,1,7
"west prince of wales island, alaska",Shinaku Inlet,55.576176,-133.17981,15/6/18,2018,1,3
"west prince of wales island, alaska",Shinaku Inlet,55.579666,-133.175369,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.577389,-133.175995,15/6/18,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.579586,-133.177643,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.578205,-133.171356,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.578053,-133.167053,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.576092,-133.171448,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.58614,-133.173431,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599411,-133.170044,15/6/18,2018,1,2
"west prince of wales island, alaska",Shinaku Inlet,55.591816,-133.160416,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595604,-133.164902,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595982,-133.169052,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.594265,-133.156815,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.595024,-133.160156,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.600883,-133.172134,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.600895,-133.164291,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599247,-133.162949,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.598869,-133.16687,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.590832,-133.167084,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.591587,-133.148315,15/6/18,2018,1,1
"west prince of wales island, alaska",Shinaku Inlet,55.599392,-133.134293,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.59948,-133.137848,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.598644,-133.139938,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.593441,-133.143784,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.595455,-133.13858,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.595009,-133.135651,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.596603,-133.142075,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.592331,-133.139832,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.590195,-133.141785,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589573,-133.146088,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.589367,-133.147369,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.591835,-133.143753,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595577,-133.149307,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595085,-133.156479,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594486,-133.162643,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.594025,-133.159866,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.595512,-133.168564,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.588722,-133.168655,1/8/18,2018,2,28
"west prince of wales island, alaska",Shinaku Inlet,55.599583,-133.167236,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.587433,-133.180191,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.585556,-133.176071,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.58297,-133.156204,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.584103,-133.147659,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580849,-133.160873,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.580154,-133.159241,1/8/18,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.579651,-133.157852,1/8/18,2018,2,3
"west prince of wales island, alaska",Shinaku Inlet,55.577175,-133.166092,1/8/18,2018,2,7
"west prince of wales island, alaska",Shinaku Inlet,55.573849,-133.172852,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.570835,-133.180191,1/8/18,2018,2,33
"west prince of wales island, alaska",Shinaku Inlet,55.568306,-133.164902,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.574371,-133.176361,1/8/18,2018,2,2
"west prince of wales island, alaska",Shinaku Inlet,55.573227,-133.184097,1/8/18,2018,2,1
"west prince of wales island, alaska",Shinaku Inlet,55.577427,-133.195084,1/8/18,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.262192,-133.007324,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.263893,-133.006149,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.264252,-132.983139,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.26775,-132.991913,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.26836,-132.998886,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.270206,-132.992218,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.271648,-132.9991,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.270615,-132.993652,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.269451,-133.010315,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.269085,-133.014175,22/7/17,2017,1,2
"west prince of wales island, alaska",Soda Bay,55.262192,-133.007324,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.263893,-133.006149,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.264252,-132.983139,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.26775,-132.991913,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.26836,-132.998886,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.270206,-132.992218,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.271648,-132.9991,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.270615,-132.993652,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.269451,-133.010315,22/7/17,2017,1,1
"west prince of wales island, alaska",Soda Bay,55.269085,-133.014175,22/7/17,2017,1,2
"west prince of wales island, alaska",Soda Bay,55.262367,-132.980148,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.270611,-132.988403,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.270653,-132.993088,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.267639,-132.994293,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.268864,-133.000534,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.269344,-133.010056,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.268036,-133.007324,20/8/17,2017,2,1
"west prince of wales island, alaska",Soda Bay,55.259254,-132.984833,18/7/18,2018,1,29
"west prince of wales island, alaska",Soda Bay,55.258007,-132.996094,18/7/18,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.264385,-132.976685,18/7/18,2018,1,11
"west prince of wales island, alaska",Soda Bay,55.268215,-132.964676,18/7/18,2018,1,3
"west prince of wales island, alaska",Soda Bay,55.263847,-132.969543,18/7/18,2018,1,1
"west prince of wales island, alaska",Soda Bay,55.256599,-132.976562,18/7/18,2018,1,4
"west prince of wales island, alaska",Soda Bay,55.244736,-133.025635,29/7/18,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.252159,-132.993164,29/7/18,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.257137,-132.984619,29/7/18,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.256115,-132.981979,29/7/18,2018,2,3
"west prince of wales island, alaska",Soda Bay,55.2551,-132.981552,29/7/18,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.258575,-132.976273,29/7/18,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.264893,-132.970993,29/7/18,2018,2,4
"west prince of wales island, alaska",Soda Bay,55.26474,-132.984161,29/7/18,2018,2,2
"west prince of wales island, alaska",Soda Bay,55.271324,-132.985168,29/7/18,2018,2,1
"west prince of wales island, alaska",Soda Bay,55.269993,-132.982437,29/7/18,2018,2,1
"west prince of wales island, alaska",Sukkwan Narrows,55.168964,-132.874207,12/6/18,2018,1,1
"west prince of wales island, alaska",Sukkwan Narrows,55.188785,-132.842514,26/7/18,2018,2,0
"west prince of wales island, alaska",Trocadero Bay,55.344914,-133.0011,20/7/17,2017,1,0
"west prince of wales island, alaska",Trocadero Bay,55.356487,-133.02359,17/8/17,2017,2,1
"west prince of wales island, alaska",Trocadero Bay,55.375523,-133.024048,17/8/17,2017,2,1
