site,latitude,longitude
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_04,55.25051,-132.883
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_05,55.0848,-132.826
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_06,55.19112,-133.105314
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
2017_L_07,55.155625,-132.589934
